title,link,pub_date,cleaned_text,sentiment,Date,Adj Close,Close,High,Low,Open,Volume
"RIL results key highlights: Reliance Industries posts highest-ever quarterly profit of Rs 19,299 cr - CNBCTV18",https://news.google.com/rss/articles/CBMi5gFBVV95cUxQUWRZQXc1bGE1NVlDMGtuUzd1RTBsbFc2eWFsd2NvVGF1N3RhWDNNaWxqRGl6amlOdjhHZWFuTEc3RHNCa091YjJiME5RNlhnWktlMVN1M3JaV3VKaVZ4eW5FQ1lnU25uNFhKbHB2NVdvMDkyQnpjXzNNWjF3MUFoOTRMZkx5OFFhMmlWamdzcDNrV0VpSGlSNm5EdGRsRDJaMUNheHZ5dmlDS3ZXT05QQlpYN2NwVEhqeGI2TzVlU25RUm5PU1FDNFB1VW9SN2NXc2JrYlVHVUt3ejlVRXltYllsaldKZ9IB6wFBVV95cUxPVkJVaGV0MGRsUkFfX0toOGhOd3BOSVpXQ3NPWDV6STVvbDZwZ3hCR2FRdGxXQmZuakVBZG9PMW5tUjFvdE1PM0JjOExPeVFRLXY2VHpGY29DbmZWLTNyYUxLOWJERnRTTERrQlFabF9CUzROWVNldDB2Wm1CQktJNmtvQWozcVU2RGtXNXk5YzVMdHFwVGJJd2N5dXd1S1BsT1djVG9kYVRPdHNSU3pLb2kyTWhGb2QzcEtaX2JRZXRuZ0RPbFJ3STlOeFZfM2R4WWpUNUY2SE1jME14YVMwZGZEN0hUZ3FHWVRv?oc=5,2023-04-21,ril results key highlights reliance industries posts highest ever quarterly profit rs 19 299 cr cnbctv18,0.0,2023-04-21,1069.149169921875,1084.0631103515625,1089.60107421875,1078.2481689453125,1084.8245849609375,7647317
"Mukesh Ambani's Reliance Industries plans to float Rs 20,000-cr InvIT to monetise retail warehousing assets - Business Today",https://news.google.com/rss/articles/CBMihgJBVV95cUxPWllia2ZyUEJ6VVdfZlRmVTdaWnZLZFdkQ0JPZ1dzQzlVMWQ5OTVTU3hDWk50WnNMRExMN3dnTWJzMUR3NWVydkt0NnQwLXJ6Z25HTFRjSHpjLUFKOFRxS095cGJwMHd1MUFTVHRaRkJtbzhSZW5adXQ2dlJyM0FMU0VJSlFUQ1cxekVWWnRGVDA4aEZOb0lodXpJc0dKbjd6NG9vWXdhOWdvNl9pSjBwX09FOE53Y1dGbk9VZ0NxTTNzTm9FUVQ0ZzhqU1ltb2YzV0d5X0xaWU9WVXdiOTRnVEJ2YW9DM1hIVGhwYmdWLXdGck1jdm40bEdSZF9CQ010SlE0QkNR?oc=5,2023-04-12,mukesh ambani reliance industries plans float rs 20 000 cr invit monetise retail warehousing assets business today,0.0,2023-04-12,1068.07958984375,1082.9786376953125,1092.7392578125,1075.3177490234375,1078.22509765625,18179087
Reliance Industries names Srikanth Venkatachari as new CFO - The Economic Times,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNLTg1ODFnTXF3alI1amRmREFra1hwa0ZZZlJKcXFwTVRPWFZOX2Q1YU9tNjJFYjRscW9pQmd5Umx6ZW42LUxldlNKYkxwYng3UW5ISUs5TWwwOThzTzY0cVZhb1lBTVl6TDBRUE54ZldVY0kyaUcxUHV3TEJfMFBEdFJRZkU3NU1tSjZkdDlHcklJSlBsWDNreHRDZGYtTW9CTXlEOXkzNHJUbk1hLXJBbUQxYWZIMG9FRUdGOVdCY08taVRacTRvUnFVUFdGemxWVUo0eVVfZ1DSAd4BQVVfeXFMTUhIOG1OUkJiY0RTRGxsQmJkc1VnbXNrYUt1NjZDQ01IT2I1cHVmWHFyVTV5elN2dVFzMGhMVHA4bFkyckw1UGFUa2c1UGdHT0ZwVjh6clRJMG1EV3BXajk3T3UtQjVKYklBRjVldGF6VW8wUTNyYnhBR1ZrMHZ6SDdkLW1RMEFlODVFSkVyanhzVTExT1FpcUh5R1VvZ3pvbjFSVWFubW8yVlh5cVhFUzRwUVBzWG1BZ0FjZVZDMjluZlRyVXJOcFkwWTU4aDFkVGhFWDQzWVRxVnFoRGtB?oc=5,2023-03-24,reliance industries names srikanth venkatachari new cfo economic times,0.16818181818181818,2023-03-24,1002.833740234375,1016.8225708007812,1038.3746337890625,1014.3766479492188,1036.1824951171875,12375945
Reliance Industries planning major investment in Australia’s energy sector - BusinessLine,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPdS1xSlpnMFF3WXdFUDhwQWE5cnczZER6ZktFaVlIcFhhNFgxdDBhWVZneU5BVHZwY3FTdG4wWmRRNG9zVWZWMk5BX1B3d0hqZEgtMktLU21JbG5ObnR1cmxiRmloN2xTMjlGM2d2Y0hwakh4T1dVUTdYT0xTWlF0emdJeEpXOW5XNzNoZzF0Z2dyTWhRV2d3SmhPejZtbnpTU1RaVmdJTTYyRnIzWURlZGwtZ041T1NfSVhEMFpUNkNuQ2ZMazRkRmw5VEZ1UVZuT3N5Ui1QNljSAd8BQVVfeXFMUGszZjk4RVI2Ql9PVW1BWDVNeGdYdlNkRGwwOUJMU2NycGFUZ3N4ckJiaFN1RVFkZHI0czhDZVNFcU84WEhMcEJ3OU9vUVpkRXh6TkRCaDhJZ3dLRTJ3cWI0aEN5YnNOc09HZV8zMTdWRjBQcHRRN09ycnNScHU3WFF0RlpOSlk2R0pMRXVBTnY5dWpzc0FCRHd3aVd5MllZeDBTUXBWQ1V6RWZiTEltSmVUb2FyOUNBYzM3aU9ac2RIMVlzYjBXTlBkNFFabVV6UFRHMGtaWDFVcXMwZkw4QQ?oc=5,2023-03-31,reliance industries planning major investment australia energy sector businessline,0.0625,2023-03-31,1060.979248046875,1075.7791748046875,1081.5018310546875,1040.543701171875,1040.68212890625,28171201
Reliance Industries Limited (RIL) is set to hire RS Sodhi for Reliance Retail - Adda247,https://news.google.com/rss/articles/CBMisAFBVV95cUxPNmZBSkZhTHZqOWRabnNhR29MYXMwWVRILVROcmd3NTN0aHRzeDNzV3dZTlJnQlFCaGhSZ1lwNnJRSmJSaDJ5bWN4clllbGgxaUhOTkRfQ3JadkpiWENkTVRRRWkzUXZ0emdjWVhSZUdiSW9YWk5heW5jaDZ4QVNrMUFlM0QycGZGSXRudzNXaTVQdzhMVlotMFpKWktsV185NHI5aVpQVFBoOTRLci1MRA?oc=5,2023-04-05,reliance industries limited ril set hire rs sodhi reliance retail adda247,-0.07142857142857142,2023-04-05,1058.6124267578125,1073.37939453125,1083.6015625,1065.3955078125,1083.6015625,16262928
Will Reliance Industries Follow The Jio Financial Services Playbook For Other Businesses? - NDTV Profit,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQc19sRDBSZVEyMW5ZM2pPblpiNFpCX1l1NVVfSDhVSmgwLTd6a2lpUjZJZ3lSSWxvRGdtelg3eFhZMDItTmhJUzRRanJUWE9nZnJUZ1RqWEN3anpDdG1JUlU0a0tlUV9oaV9qdEtWTmg3RGFLQldaUDFzdWo2S3lEUVRFTjNVVFJ1THRkLXFTdkI2cFNoS1hwUElUbndfTDJzbzJNOTBXMTN5akJ2VnduOUpPMFczSmFvRkRsUzl3ZkjSAcYBQVVfeXFMUGc1M09zSTNNaDVhdVZwNmFReFJtaUNIQ0NGT0NtaWJPSmNoQWVWLWF3My1SN2lDNXM1dGhVM0VDaG9yTUNzVVNqZmNVWVMtLXhXVkc3RDdYY0tpTURFZjktcU9BdF9PaXV1NzRTNkRabkFCSERoTGxrTmFrRnJLZWg0eGtxdVRjang0NGRrMWk2Q0tDcFAwVF9kbHpEc29WUEs2LVBCbFR3SGRpaEhyOHNIVU45UndweGFTclFKR0FCalQzUmJB?oc=5,2023-04-03,reliance industries follow jio financial services playbook businesses ndtv profit,0.0,2023-04-03,1061.1612548828125,1075.9637451171875,1084.0631103515625,1068.3720703125,1082.2171630859375,10293043
"RIL infuses ₹1,500 crore into Sintex Industries under resolution plan - BusinessLine",https://news.google.com/rss/articles/CBMizAFBVV95cUxPYTlfcHhieVlsTXN5T1VsZFZFY1dGSnplUGZuRmc3RVNIcHJST2tCZUp1cUZwcEJzcFhxMVl0djJzNi1FdmtKV1R2UDBsR3JMVFlzUGVRSmNFUDZ1Q0tjemQ0cjhWSnJlWmZXSmM5cFAxUllkcEZQODBRM2dPV2lLdHoxbW5UQ3NEQWpMZ3d6U0xPcHVEeWlydEdIQTRZS3lxeXlNSmVodTVkOG5JYndsb1pUanBEOTFWSmk4eEU2em4zN3pXVFU2cFFGNXnSAdMBQVVfeXFMTWJPY0VCNjhNdDR3eEFNRWZLdUgyWXBmZFdsYnlLbXpkaWYyYVhHMWNkb1dQNXB4ZFZJSVRtUUhZMXZxZXZtZ3R5c08yWldWYnQ3dHdFZkJ1dFBXMEFoU2E5MnpsbXNQbU9hVzMwZ1ExX1diM2NvMnIzd0FaNElhRnZjQnFxTDN4NmxrUHU2VGx6b0NSUW5NX202TGNYT2tVSGxPSW1Gd1hLakRHV2c2cmM5VUlrNTdfNHZQNEJsOXdIRzdwZ25iQldCZlltZWlWck9wWQ?oc=5,2023-03-29,ril infuses 1 500 crore sintex industries resolution plan businessline,0.0,2023-03-29,1017.1255493164062,1031.313720703125,1035.974853515625,1020.4223022460938,1033.298095703125,18804065
Reliance Industries’ revenue surpasses $100 billion mark in FY23 - CNBCTV18,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOVlM1YlhXWGhPZzVib19KTUZqVGVfWDRWamxlQmU5MnFTTXczN0pHX3oxcEJSaG43Z3E1OUJrXzJvUzRNN1kxdTI3amFRT3B5V0RrU3RHNzc5NldsSFRrRGNwX2tBZFpMSVE5ZHlqZXpHdFdTbG1zOG1OT2x1WDRqejhKakR6VUlndWNNd2xMeHRkeHRaWjFEbENzN1FWYlJYSkF6YTNHWW50N0RjRk1QS0Eyc1pCLTdtMHc1S1ZsUi3SAcYBQVVfeXFMUE8weDJOa3ktNEtieWlHbHdPNE5Eam4xemlycXYtd2xWTEpFYjN5WFM1NzJwQkFDdDgtS3ZwU19obDQ2WFVEYzZ6ZElIc3kwdm1QZHhxWmEzMlVYNHRJYkY5OEY3Njhkc2hjb3k1QmpvRWdHUVplQ3BXRXlJRVVreHpHYkh2NVE4ZGUwRjdad1NtNmpUaWQ0aVlDeWxIb1B4c2pYOU0wUDAzTnl3N1YwWEszMGpVbGktTU5LVXVhaUdmZS1uWUtB?oc=5,2023-04-21,reliance industries revenue surpasses 100 billion mark fy23 cnbctv18,0.0,2023-04-21,1069.149169921875,1084.0631103515625,1089.60107421875,1078.2481689453125,1084.8245849609375,7647317
"Reliance, Jio secure record $5bn syndicated loan from global banks | Today News - Mint",https://news.google.com/rss/articles/CBMivAFBVV95cUxNVnN0bklMZDN5ZktfTTRpWEkyT05ncm1nVTlVUDlYSmhFVXVOTC1YR1BWb2JFWW52dmpic2UtYUx1TVhOU0YyT05Jb3pJS2FjV0lRRmt1OG0zSUR0TjczZTJuOGtLMnlzZ0lYdjRSclZ1cllPUE4tY01Edk1USG5NNFlNaVBTbnd6ekFYQXduX0xCWkFvYUFlYkxUOEJja0JJOHFkb01aYzN4WjZra3A0QW1sUmkzRTlobzNMc9IBwgFBVV95cUxOemFvbTlNTnlpZUp1ZXNSYmQ1eUhjMEdYbkFGQ2JibjR6T0ZBZnVVNkRyLXRmZ2syZ1ZsRGN6MF9rcG5qN3JwMVdUczBHdnI3a1FsVXh3Z0czSFQ0Rl9wMXN2YUx1clFOV2dET3hFb2dJZV8zbS1aNDZIaWEzb25nTnBPVlQ2MmhuQkdQcUREU05ELWlhSEpxS2JRQy1pQWdWTkZ4NmJkY0tuYWx2bFJjZTM5RmdweGsxcS1CVFNLazNTQQ?oc=5,2023-04-05,reliance jio secure record 5bn syndicated loan global banks today news mint,0.2,2023-04-05,1058.6124267578125,1073.37939453125,1083.6015625,1065.3955078125,1083.6015625,16262928
"Reliance to enter ice-cream market, compete with Amul, Mother Dairy | Company Business News - Mint",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNM0w3TmNUZFlyLUtNbzFkNW1MWWtzeVdlN1dSSmlfU0hZR2lxdGFZSUlfcFdNZ2hVMVU1aTJtVFVvU2hfMTJYT3FLRGNMX3ZDR1BZSXJTbDZRXzFVNGdYTHN0Sm9pREVnZERsUjhCT0JnTDZyVm0zMGRQTkpjaTBQSjZlMjRIN2VYX3hIUEFBOU9NREVYanRXb0VLQzB3MkFNeFdwaHVyUHUwWnp6QW5MdElFUWpOQzhfQ0Fwa0Y4a2pkTEnSAcgBQVVfeXFMT18wbWlCMGprYWdXeXdxQUZlLTlRSmJWc0ZKRzloUzV4ZlBObmZ6TmI5UTZDMXByS3BPTi1SWjhSMUM5ZjlYdkszbUV6YnVEQmZvNDlxOVFzOEJEWm8wbWNCTVVDWUxueXUxWTlqajFGTDVSUUFuaFNSX185YTk1NV9iSnNuUTl1Y09lczhTb0NkUnZIUnlaRy1kX1lpMlYwaThXOTlqWjVpWnRtTldTY1VHRHZrc0VldkI0WWRrUlpjR3h1bE54eFI?oc=5,2023-04-10,reliance enter ice cream market compete amul mother dairy company business news mint,0.0,2023-04-10,1058.1572265625,1072.9178466796875,1084.709228515625,1071.3948974609375,1084.524658203125,12961408
Reliance Industries In Process To Set Up $2.4-3 Billion InvIT To Monetise Retail Warehousing Assets - Outlook Business,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPR1BqSjcxOUVqTjdnalFvN2pfU3NnbENCRFBQTktKUXI1TlhVazNKRmZaN0xLaUV3WnlXdHJtT1dFakJfanlqeXJULUVPdGJJYS1hQ1R2Y0JVM1VIYmRkYjN5MGF1dGhPOVFFUktLVTRXZlkwQUFCaEI5N0VWTXdvcE5BWFFNUnN6X2EySzFuMXU0TlVZV3ZXelQyRWJwOERDWVdyamJEekcwQUtpc2tLakw5TUFwbEo5S2FPODAzNktfVGtzNFVKLUNqaW1BYXpEVE1UaVU5bjJaNmtxTTk5MNIB7gFBVV95cUxPaTJYektXVXU3bnRmS3VsTnI1OW1EYTNKcUVjZGRTUzFuN1JBdkxaQ3poOF81ZExtS205XzBMM01lVTZLbTV0c3dhLVc0dnJheWNaOTdQcnBnTi1sUlNOX1VsS3JfbE8xaE5taVJqVHlUaWNzSkVzWFRQaW95d1B5WkNQbG1WT3NvazV5MW1WMUUzN3V3NUd1NTJrY2gtdS1RcGhxQlJ3bThoMkNIM3pTM192cUhSTzBOVExSRHlfT3BxWndoUmZ3cmJ6eGhLcjlDRlB3UW1nQ3BnMC1TNHNzVjZDV2Fyc0NXWDVTRFp3?oc=5,2023-04-13,reliance industries process set 2 4 3 billion invit monetise retail warehousing assets outlook business,0.0,2023-04-13,1072.107666015625,1087.0628662109375,1091.8162841796875,1080.8326416015625,1085.9090576171875,12378208
"RIL, ITC, TCS, SBI, Infosys: How LIC's top 10 stock holdings fared in 2023 so far - Business Today",https://news.google.com/rss/articles/CBMi5AFBVV95cUxPYl9Sbnhwbm5BdzdRRF9VQmNzWVc3dnp6cnV2cmpLbGxPeHdlUXJFWXRzQkxuTnc5bm95ZVE4NG1mWlRPckpCaU9CVHNsR05vbTRiR3VoVUhfZXUwOWR5ZlZfdDh2ZWQ4alQxbUh0bUpHbmlBdS1fQjJRLWZFaTlOSHRKRTFSRU9CN3dtNHVLbWpicEdKX1JseE0wX2RQNnNpY19aZEVuVXBXT1ZKeDJITUJZQjNGR3ZrUUtKS3lWeks2UHJXSGg2NnJrQ21WRmJKMzVvY0tTOTU4T2VURVdHT1pHWUo?oc=5,2023-04-05,ril itc tcs sbi infosys lic top 10 stock holdings fared 2023 far business today,0.3,2023-04-05,1058.6124267578125,1073.37939453125,1083.6015625,1065.3955078125,1083.6015625,16262928
Mukesh Ambani turns 66: Inspiring quotes by the Reliance Industries Chairman - CNBCTV18,https://news.google.com/rss/articles/CBMivwFBVV95cUxOY2NGakxMSHlYZlY2OVBONXR1endfN1dQbndxbS1hZ2hnZGFiM1hkbUNUV0ZYM1JTbTVUY3FEUkFoZ19PZWxyMGNubEc0aThWMUIwWFZwWDNid2tOYWhtMFM2Zm1PRDhlaWNuM1JnQmt0OWVjaDl2N3RfdGxOb2gzbVh4TEsyWWN0VmNYTVpHQmtmSGphZWZyNTJaOVY0a2N6cDJoLWhGNHJaRzFPSjdjaHVTd1lYbmRycXZJVzZBQdIBxAFBVV95cUxQdFBBVlN1Y0wwWUk0ZGlxMmo3TlhFdW9nZ0xIdVdvVHBqekxGRmZLY3Z4M1lJUG9VWWdsN05HODFxbEtaRmJWdjM1YmpXeGRBYnZIMzg4UUZ1TUVKSjc2Z2szOTV2QzNYaDdtQVlBRnRtY3ZjWmRDTEtVR3lYZGVDS0kyU0ttZHBfNDU4WERLYVFKYjg2a3hfR2QwNVpwNTlhaE9IdlVYNmVhZ05ZWkpXVE91THRLbTNlWmxVSGtxMmgzbm5T?oc=5,2023-04-19,mukesh ambani turns 66 inspiring quotes reliance industries chairman cnbctv18,0.5,2023-04-19,1070.5147705078125,1085.4476318359375,1088.17041015625,1076.3099365234375,1079.47119140625,12273475
Mukesh Ambani turns 66: How Asia's richest man put India on the global stage with Reliance - India Today,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNSnNzODl4RmNDVFNSd0Y2bVlVTktkNmMzbnA2eERsSWViS0xzT3lfeDRUVU9Id0hoOXF5UjlxQUpsV3hFX2d3UHQtR1FkOU1ydjllMG50YkNDaWdHUGFueEk4NFdhMEQxeVQxNHJJajdqbEV0LV81RmE3QU85UWFHZnowdS1XVTFmVkZta1drRFhuVnNqd1hHaU90WnFRZjg1Q09oYV9fY2ZTcXA2cDFONS16Yzd6V2JsR09fVFdoY1hXQW5ndktER29uQWxWVVJRaGI5bThWRDB5cEtkcnJkT0gxT1RzcXJQ0gHuAUFVX3lxTE96bFNiLUVRd1UySFdMR3JZS210ajVvY0MzRXBBX1NCTVN3M1dNbkZ5cExjcm5kbG5TcTR3Y056cWRJMi1GSHFwazV4YkFfR3ZLQl9aVUtyb3FkbFJfemtVMVp6YWVDVnc3ZlkyT292UThwNXozN0wyNmRMbWpJZzI1bTlVMTliZ0hFMUR1VF9mbDV4WnRDQUREYkFsRFA2b0xDdzlPQUEyUjF4RGdEanNzQUNyMWxaZWJWV01iR2lwZFlPQVhvTjZlTi1VOGtqeGI1ZUtndmxfa0JNZXhWQ0ZXOUp0ZkRQSG1FNGY4alE?oc=5,2023-04-19,mukesh ambani turns 66 asia richest man put india global stage reliance india today,0.0,2023-04-19,1070.5147705078125,1085.4476318359375,1088.17041015625,1076.3099365234375,1079.47119140625,12273475
Jefferies assigns Rs 134-224 per share for Jio Financial Services - Business Standard,https://news.google.com/rss/articles/CBMizAFBVV95cUxNSU53SEp3S2FKTnktTmsxMmxndkpYQkpZQ2RHWHhWNE4wZ1F1UlBWcU1nY29tRkZkeDJOVDg3MllBODFxZXpha3VzZXY3Y1pWRXkyLVhkTHJPOVhQWVRGTmtvN0JGVFIwZUlnVjdibzhFbThfb0hVY2UwX1gtRGJrel9fVjJORFBuME5nSl9ZYXBwRklCS0M0QmxrODBGQmszY1lwS1BRUERFMlYtOE5Rem82cVRXYk10UFJZeENmNFhYYTNXSE9GeHFGRzLSAdIBQVVfeXFMTmp2ZFo0Y2ktSXE0a05YWHJCeDNLZUp5ODZqYS1hNm9EX1hyV0wxczVHdldCdmZoNzlrYVlBNmwyeHVqWDhCdEpHbHE0bHM4S0x3NWtXRzVadDhSeVdyYXFKdHdYek45YnIwemhZR1F1bnZvckdkb1paeGJlYVYyb1hrenRnY0V6a3M1dW85V2MyQWZyYjIxVThZNlA1a0ZIVkNzQ3BBSzZpOHJYZEZNT3YxeGNEZFVOQzdobU5RME4wcjRINkF1dEdLSG5Ddk9ES0d3?oc=5,2023-04-03,jefferies assigns rs 134 224 per share jio financial services business standard,0.0,2023-04-03,1061.1612548828125,1075.9637451171875,1084.0631103515625,1068.3720703125,1082.2171630859375,10293043
RIL’s cable firms spar with Star before IPL | Company Business News - Mint,https://news.google.com/rss/articles/CBMipAFBVV95cUxNZGg3ajByVDNUal83bjdzdmg3cXFKcjdLMUZvWGpjbjIzby11cEZBU200cHVMc043SjNsTDl4T0xYbklvR2dtbU1lSVJCclBlTmxHS1g5QWo1V2VSMHpiR25XOE9OMFdBbmpTeEVKN0I5MWxFck9QNUhQcDNCNEpLQnQ3OERpVmhFdDBiS3MtaGw5N1F6LWl2YkhDSVZkSnN6cFdpc9IBqgFBVV95cUxOWWtYU0NycDJIaVdKZFJ3X0pzd0NIcFpiUnJ6bUQ0cWpYb00wMVRVVHdrQVpyUzBnYi1xZ1ZzYktHWUJVM3FRVnd4ODJmVnB2ZGc4VHlhQXoxSDROLWV1c3FuNWVTdDZhUVcwbEZqWjk2NzZvWTZROXNHVWg3cGQ4ZVdjUjBtSHpueDV6S1hDcDY0Y190ZW1KajRmQVBhcjc1YmpIUUJVY2I1dw?oc=5,2023-03-22,ril cable firms spar star ipl company business news mint,0.0,2023-03-22,1036.1962890625,1050.6505126953125,1057.5037841796875,1047.6046142578125,1054.527099609375,10920094
"Time-Travel through Reliance Industries' share price growth: From Rs 56 to Rs 2,346 in 20 years - Business Today",https://news.google.com/rss/articles/CBMi7wFBVV95cUxPamNyd09qWkpyVDMzekxFSWhMdVVObkNwcmR2V3loTC1mdmtOc2tSRzBrdFhIU3lWNDlFdUJ5UFZqcTBabDJrcWlwVjRlN19IQldhQ1lseWE4ckRXSGx6Q0M2Z05Zc3hIWElNWXJsTjRXR21tNHoyRmxnVVdFYjRUY2xabnFWV0Y0Z1dNanNlcjFhejVTV0UzS05DcC1SOTR1UjZYUG5wRW1UNzgtQmtPZ3N5bWdYRll4NEYxX0VKZDdjOVc5NTV3NnktdF9uTk5KVEZ5emdlTHptYWVVOTFCaHdKdzBVM3FlOUJwZUtyNNIB7wFBVV95cUxPamNyd09qWkpyVDMzekxFSWhMdVVObkNwcmR2V3loTC1mdmtOc2tSRzBrdFhIU3lWNDlFdUJ5UFZqcTBabDJrcWlwVjRlN19IQldhQ1lseWE4ckRXSGx6Q0M2Z05Zc3hIWElNWXJsTjRXR21tNHoyRmxnVVdFYjRUY2xabnFWV0Y0Z1dNanNlcjFhejVTV0UzS05DcC1SOTR1UjZYUG5wRW1UNzgtQmtPZ3N5bWdYRll4NEYxX0VKZDdjOVc5NTV3NnktdF9uTk5KVEZ5emdlTHptYWVVOTFCaHdKdzBVM3FlOUJwZUtyNA?oc=5,2023-04-21,time travel reliance industries share price growth rs 56 rs 2 346 20 years business today,0.0,2023-04-21,1069.149169921875,1084.0631103515625,1089.60107421875,1078.2481689453125,1084.8245849609375,7647317
Reliance Industries completes acquisition of Sintex Textiles - Indiainfoline,https://news.google.com/rss/articles/CBMitwFBVV95cUxPclB2Mzd2bnl4WFVYZVFmeEZaRmRjWEd5UlpkcGNWbk5oSk1iOWx2NTFNSWJDS1BvN3hMOTFka2ZPekJrYTNjdGpZRkQ2Rm1yVmNJZFQ0M2xxamFQc2o0YVpZOHRvYnY4ZjNIU1phUWx3TzBBanQ2Vm0zRlIwcjQzZjJRTUVYUWw1dk1sLUhnNFc0b2dvbkV6cVkwaUlFeGpTVEVFeGJqUjBiX3gxT1R3U0RzckI1TTg?oc=5,2023-03-29,reliance industries completes acquisition sintex textiles indiainfoline,0.0,2023-03-29,1017.1255493164062,1031.313720703125,1035.974853515625,1020.4223022460938,1033.298095703125,18804065
Reliance Industries To Hive Off Financial Services Business in Jio Financial Services; Receives NCLT Nod for 1:1 Demerger - Moneylife,https://news.google.com/rss/articles/CBMi9gFBVV95cUxPOE93akN1aEpwNUxSNWFRbmpjUGYySFREbGE0OWNjd05EdjhHRFgyVjE2ckxCRnE0VGRsc2hxakUxcnhwOVNPcVEzU1FZel9oWVVmWURFMC05ckprekRhQXJBSkJYTzM5RWdrb24tU0tPMktiWkhlempYV1UycThoNU56QXAwX3Z6MHU5Nk5reU9jdF93V2tKNnFWYUtLN1pjMEg0cTZSeUt2b2t4ZmdfVWwzTVFIWkpaLVRnd2FsNTlLcThzUWdQZVUwVTA5YktRNGFGSmhUbGs0c3pSZVRDdXJ0LTR5RjBLeFNMb2R3d2txbTg2cFE?oc=5,2023-03-31,reliance industries hive financial services business jio financial services receives nclt nod 1 1 demerger moneylife,0.0,2023-03-31,1060.979248046875,1075.7791748046875,1081.5018310546875,1040.543701171875,1040.68212890625,28171201
"RIL may be a greater threat to D2C FMCG brands, says Kantar report - Business Standard",https://news.google.com/rss/articles/CBMizwFBVV95cUxOVjhlQ0dnWTBseGtHdDFXbjVFSjVvLW1aeHBLMUptQXJMNEw2dTZreTRQQlFodEs5YUpkcGxUYUtEOEs2YnFXTThKX2M3N3BmZ3lkUUJpa3RrRTgxa2NWQy1NM1hreXRQM3NQY2ZFNnJOaGxJY0RwUWlpOFVkQk9qa1R5RXZTNE1Ma2VUYWNCa1lFZEhDRU84UHNmZXZQNmNlUjFKZDhvZ3VMRmpwVC1yM1BTcnpDWFVwRUZVc2RzakF1NDZET2lpSUwzVzlxTkHSAdQBQVVfeXFMTVdWRlB5UzNoNEhBU1dzSzU2ZkZSUkM0MjR1MzJ3MGhTLUZlMDl2dVc0MERJbGEzeUJTNHNUaGxiMUI5Rzh1LTJkSi1xU2IxU2ZJaGRrNjBxQVYxZmFfUUpWa0QyWmFqWVB4YnlpVk9oSGVoVEpqb0trZmpfRlllbE5BSldBcTRIYVhFd3JZV1F6QmxYcXl0Rk1oVjlvQWdkNlhXQzZjN3JpRTBMYkY1MThkWmR4aUhIZTR1ZHRsc1NlanpFeVQ1T0pJdC0teXRiUUwtTnY?oc=5,2023-04-21,ril may greater threat d2c fmcg brands says kantar report business standard,0.25,2023-04-21,1069.149169921875,1084.0631103515625,1089.60107421875,1078.2481689453125,1084.8245849609375,7647317
"Mukesh Ambani-backed Reliance Retail’s net profit jumps 30% to Rs 9,181 cr in FY23 on higher footfalls at stores - Business Today",https://news.google.com/rss/articles/CBMiiwJBVV95cUxPaklPejVUX243YnVQem1YbE1BdFAxMGtoR0hwRTI2VTR1bWlMcWFraDY5X1p6MWltQ1U4dHhoM254b2hkTnRUWm5oYm9vX2xEcTJCcW1UdVY3OHgwdVhvOG1Wa25Fa2ZlQWZqLXBweFpoc2hPT1RxblhZb2RmclV5aGVCOXZKQS1UWVdnUldHZDRPMmNCT1QzV1BmRnAxUTV3WlFXOEtBM055QlZ2ek5uanRTV1Jra1Atc0lCOWxBUTFuNlhrWThFRnBSMGotUnYtWnIwUmk0MVl0bmVOSUJwZUtWWXhDZjA5SjhSY1NoMElwcFgxa0k0NEdjYldwSndqMU5jU3dJbWt4Ym8?oc=5,2023-04-21,mukesh ambani backed reliance retail net profit jumps 30 rs 9 181 cr fy23 higher footfalls stores business today,0.125,2023-04-21,1069.149169921875,1084.0631103515625,1089.60107421875,1078.2481689453125,1084.8245849609375,7647317
