title,link,pub_date,cleaned_text,sentiment,Date,Adj Close,Close,High,Low,Open,Volume,price_movement
Reliance Industries Gains After Government Scraps Tax On The Export Of Petrol - Outlook Business,https://news.google.com/rss/articles/CBMixAFBVV95cUxOYjBlYnhra2w5b28yOWpuLVJKUlZvLUozNTc2SjFQTnQ1ampEM3RYOXlGeWxUS0pjMzNEcHg4Sjc0SXA5dXdWRjMyMEZjN0I0WHJuSlB4X1FuOXJYeEVoVmtpZ0luUWFTbkhaT0lYNGdMcFNmSGpSWlRwUmZjZE9QVXg5UmpFd0xIbGlBLXphMk1Cc0piaHBCTGdKb2RIb05uVnlLLXRCTnhmbHRMUUlNYVJ6dGFTTjN1Skp0ZmZuSFdfSV9I0gHSAUFVX3lxTE03MVBSd1BaeHZ5NDhHQU5PMTYwNV9XSG1KMjJCT3c5Q0Jnb1RGdGdmaFRnSmhRTEkwSmI1a1lKWklCMUowTkZfdUZ4YThkTC1Za3FWeUc1Z0poNnZpeC1fLVI4ZWlteUFkS0ppTjZrSHNKNXc1NWs4eVZLMzJBVVllSEZYZlF5bUZVSjhhNUI0clNZMXN3Wm9jVEk5Y1JjUTV4OFpwdHpNMUpoSExpSXJ5NHQ5TGY4OGhtbkJfS1VBakJjY0JaYzNxNmwydU9OZ0dlUQ?oc=5,2022-07-20,reliance industries gains government scraps tax export petrol outlook business,0.0,2022-07-20,1131.83251953125,1155.134033203125,1173.36328125,1147.4039306640625,1172.2095947265625,23924246,decrease
The fall in Reliance Industries shares may offer an opportunity for long-term bulls - CNBCTV18,https://news.google.com/rss/articles/CBMiywFBVV95cUxQNVhCUng2VXNXek0wSkcxc29kazdGaV9yX1kzRkVQRWhzRzFXWHZYdDcwZElXcHJCQjduWnJfV1NzcnBQbl9hVWt5S1J5VWs2aGhkWTFGMFFENWxlQW16MVE0MUFlX0lvVW9lUXhPVmNQREVtS1Y2eFJxM0dTdjRhVHlJaHBxUjl0MjgwbTZFZE1FNFhHMFFkb3hUdExZT2FXSXFwMTJKdEltTWppZVA5TFpkMjNHcW5mNGxYWmZacjRiSUpUQlc1UTdXY9IB0AFBVV95cUxPWEo2MTR2YmFfRFdTM1hzTVAzVE1mNUNOUjFIcGNXcVlibTJYTW9sMkFPUHJ3b0dGWTlnTENPcGQ3VTVTV243VDVoeFVTblc0NlNCVnFnM0tGenhRdTNfRTdpQ2F6bXQtRTJubXJzbGJXcUczMzUwaFFnWmV3WDl2dG1OZ2dheUl1YURTeFBGaDc0TUptRHduaEJNMkRUR3VvNG93ekhWMU11cl9VOU1naHlfVGp2YVEzOXdRWk5wVUhCMndQSy1IYXpKc0VmWWhr?oc=5,2022-07-25,fall reliance industries shares may offer opportunity long term bulls cnbctv18,-0.05,2022-07-25,1094.4815673828125,1117.01416015625,1138.727783203125,1108.984130859375,1138.727783203125,23110452,increase
"Reliance Retail to bring Gap in India, ties a long-term deal with American brand | Company Business News - Mint",https://news.google.com/rss/articles/CBMi1gFBVV95cUxPNldIQTVucDEtZVhqOWtlSVowYkNaWklwUklyN1djaWVwM0VXWFYtUG9Gc0RkN2w3alEtZzFTcy1PQ0xRbThoeGNHR2w3V3VoM0tNUy16OE40cXJxTXZSUGpJeTREd2NWV0pzT2FrY3kyX05YeENpNmIwbGRrVDNqX0ZDVC1UY1pYYmFKazlQaDdlbHlJcjBPWElOZUxzN1hkd0wybmRwWXljUmxlQlIyZzBTeU44UDNPWU1BYk5GZF9QTHFvWTFmTTlWR1MtbVpvUmVCWU1n0gHbAUFVX3lxTE55SFJJVVpMT1dzWGJ2RjhnN1BNQ0hvaDdrYWw2TTREOFBvSHdJMXZBdklCYUNEQWd2WGZfTkZTcTUzZXcyNUwxYnRXel9taWhtTTJaNHRveGFFanFISllWOXVZWEpnLTJYcHdkQVdzRUFaNS1SS2VrVkdhVzZyS0tRNDFENjcxejFPODNkcktXcHVBSzgyM0pyTGN6TURBNGNpRTdYZmVVSDBPYTkxbFZEQ0lucU16RDNscHNsLW5vY19TbWVLc3NabmxBaVJrWWVHWGJpbXBIbjFUQQ?oc=5,2022-07-06,reliance retail bring gap india ties long term deal american brand company business news mint,-0.025,2022-07-06,1090.615478515625,1113.068359375,1126.95947265625,1102.0616455078125,1116.875732421875,23943726,decrease
Reliance gets only one year to complete green energy project - Deccan Herald,https://news.google.com/rss/articles/CBMiugFBVV95cUxNSEhwTmRqYVJYVGZsc2tXT21PSFJqbElUbW5xanY1b1R3dnlCUkhYajZiMXJuM2c5SERpYmVtT3JodDlmYWV2UTdOQkcxaVp0UTdVMk9LUWNNVUFNRmJMUkd6WWRHUDZTem41Z2MtREIyX2d2SEE2WEF2Q29JQkExMnZyZFBTX0dxNWs5NDV3UXhPalV2ek0xTUZzOE5SQlNUak5Vd0MtYmZSb2dOUEJEaU9qSTV2cXFSdlE?oc=5,2022-07-14,reliance gets one year complete green energy project deccan herald,-0.05,2022-07-14,1083.9681396484375,1106.2843017578125,1123.267578125,1096.9620361328125,1102.0616455078125,16970315,increase
How Mukesh Ambani will split his empire to avoid his father’s folly - The Economic Times,https://news.google.com/rss/articles/CBMi4wFBVV95cUxNZ2RwOXBTOWdRdXN4dkRTbFIyWkEtRXJsbzhIRnRrdmdWZFFZZ0VyTmZnSEpjNE40bk96emR3UkV1OTZMeWtEYmJrRGxvLVRKV2kxWEVvdmZXSTVnY3JraTRZaUdaQ1pYTTFrMTJicnp4cEx3WEh4YTQyY0lfQlUwakE1QkVyVmZmNTlfUWpYeHhjMGxscWRDWm4xNTF2ZEQ3Q3VLMXM0SFctc3ZzRHZYaTZDc2FIOGhlYVVaTmRqanVVS0dmWGhaUUM1cFNoUTBMOE9XWEkxTFRSZzlfVnhxcWJlWdIB6AFBVV95cUxONXJGSlUxcGEwVUxEajVuUXlWQkJBU0pPRDVYMVJZVFFZZ0JwTGhadnZLTk04ZS1CbjBFVXZsaGhhQURXTDAwUmdfUlVMczBkMGxFMVpXWHI3X2dHOEdOWlpjUHhLUHBQNnNSa2E0aEt0LTlsckpQZnhhWHZSOWU1WS1vRWVXUkRNaUdhaHJYVGFWNnFWWVVrRXBJS004aUszS2kzZG9nNlZxcGtMY2o1dFlia2V5U25vc0FPc1R6MHJlNWtJbUllTUQyN2g0Wk9YNnBTb1hxLTBhNUtEdThWN1lWS0phdjR6?oc=5,2022-06-30,mukesh ambani split empire avoid father folly economic times,0.2,2022-06-30,1173.72802734375,1197.89208984375,1207.2374267578125,1184.2086181640625,1190.6695556640625,23112959,decrease
Smt Nita M. Ambani's statement on Reliance Industries partnering with the Athletics Federation of India to Support the Holistic Development of Indian Athletes and Grow India's Olympic Movement - Facebook,https://news.google.com/rss/articles/CBMingFBVV95cUxPdndHWE5rbWRMMUxsbEpNSDV6ajVzOXNOMmptWERWSGl6N3Y3MkZkb2ltTGhlWk84dzRROXlDRlIwa3JFVWxkM1c3d2toVDF2U09sQ0xaMmtDUnJUYXZsQkNYM0NkWkUxY0JWSlAtemIyU2RuU3lzYUdtWjVTTUxxZ2dPU1pfbmlyQU5NSDF0d0ItYzRoY0VITW5jOVF1dw?oc=5,2022-07-14,smt nita ambani statement reliance industries partnering athletics federation india support holistic development indian athletes grow india olympic movement facebook,0.0,2022-07-14,1083.9681396484375,1106.2843017578125,1123.267578125,1096.9620361328125,1102.0616455078125,16970315,increase
RIL partners with Athletics Federation of India - Mint,https://news.google.com/rss/articles/CBMipwFBVV95cUxPMzJlRml0TVg3Zy1vNUlYUUJyT0N4WkttY0FrMHNBTEZxVHVDQW1FT3JRZ0pZMVlrc2JoMjI2ZUhodGJxam54ckh4VU9MdmJhcWhTbXMwNGh3MmxNYXRpR2VIOWluUXlwUkdNRGVFVy1KVU41ZnY1UGJIMnZFMUlxN1JVdkpFdHhxMVBBVkxqVDVXanhMRkNCZDhwaFJsX3hWdlRxdkl3MNIBrAFBVV95cUxQcEJkWWJKdlFZdmwtcFZESklnMFlPRXFSQ0FwclhpcXhTOXZOSEUwU25OZ0JVVU9VRmRtSUozQ2ZmMTQtNGVydEdadk9JUDhCNFRYSzg2RkZzNVBKSk1oUndfSnVnWHFrUUhhLTZHNlRhQUFnZmN3OVgxaWNkNnI5OFhjRVBWbWxnNTczcGRMZFlUbFdwLS10bFJEdlJrRlhlS3R6VHY2UzJUTTBI?oc=5,2022-07-14,ril partners athletics federation india mint,0.0,2022-07-14,1083.9681396484375,1106.2843017578125,1123.267578125,1096.9620361328125,1102.0616455078125,16970315,increase
Reliance Industries to acquire franchise in South Africa's T20 cricket league - The Economic Times,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNU2Z1bWU5ckd5ZHBzdThUWHZVbmt4VTVCUVFpa2lMd3Ewemt1Z241WVFnLWs1cGJtNFFSem1RQ1J1VFllUmRuSnZSYUhyODFjZDhHbEp2V1RkU3VPQnlhRUc4aGRiZmZjcXRHNlZzblB1Z2FYYWJwY3YtVTRFNHNTZXBhaC1CYVJEV0wzODRjdW5xNlF3MFBiZnRtNWNFcjUtQy14Z0NGbElWY3RDd2ZNRTdoVEVCQUFEOTV2TFc0eXl6T29fY1lGS0tMYUxTYkZzVW5sLVBFSk3SAd4BQVVfeXFMUEI4dVBRVnEwdHpBaXNxbmx3TWRpMmRwdG13QTdfT3NQQ1AxbHpueWpkNGVjLW9sc0lvU0tUb3F1RkVHaWplQzB4N2U0eE1yMzR0eVdFRG5RZE52VE4tMzBHSkNCVm04NVdndGpwQllYb2xid3BtblRpN2pUZkpvRHdzVlNLSjNxZ2d2ekpmb1gwZ2Nta3VMb0pkQkY3VnpUcWhUR29CWWI3VWI2b1lsMWtqOHRZM0twb0RQSHo1NF9kTlk4SEs2ZWN0VUdSS3NzVjVRZWdlVU0yd3d5Q3pR?oc=5,2022-07-20,reliance industries acquire franchise south africa t20 cricket league economic times,0.2,2022-07-20,1131.83251953125,1155.134033203125,1173.36328125,1147.4039306640625,1172.2095947265625,23924246,decrease
Mukesh Ambani's children at centre of leadership change at Reliance Industries | Company Business News - Mint,https://news.google.com/rss/articles/CBMiiAJBVV95cUxNaTQwWXFRc21iZVRBWUNsRUZEaG10V1pzYThYV2M5U081ZUV6bmpyMXdwaVM3TUFpeG5Gc1VUVXFwV2JPV29ha3FhREQ0ZUNJSnNZTk1Bek84d3VwbmRPVGRoUTVjbXN6amFCeFlFb3NtVE5IU2dMamw4cEJGMUhXbjhGb3YtWUpSX191VWNJWlpKdUZaQWZHOXZ6UzkyTmxPNVk4cm5MUTdiZjRUX3YtZFBJd3h5a19iQUhPbThhVkJtdkNRSHlqamhoUHhJM0dfRjVvRUJJWFg0d2NURHNPWjNfUXVlX3E4MnVTVDZhWXdINkRybmp5dVNUUUdJaTNCeHM4U1I4TkvSAZQCQVVfeXFMTy0yRkd6NU81aTNtRWZqVlFnRGZXd0lQVmozaWVpREE2ek1pZVgzSm9yb0UxLWtQa2lmVmNoOU8tbFZTbW41cHkzLW5DcWo0c0dxejdSd3g2eFNBZ1dLLVFFXzJkTnZobjcyc2J5R1NxVFlJNzUyV2dhNDh6ZjNIRmxUYnhoRU9RY0ljYi1vR0thLXBzU0taUXlmVmw2SmVfYVNsRktwS0xCMTAxd3RQTC1Xd2d2WXhpR1NCZVBLdFY5aUxDWmloTVVhcDQ0bTBxZVNnenNvYTVSWjRyTmQzeGVmLWR0ZkVxNnJDdDlLYVdLU1ctMmNVZGhlNHlRR1M2Z284TjZkVWR3NGlOQ2dZLV9jSnRn?oc=5,2022-06-30,mukesh ambani children centre leadership change reliance industries company business news mint,0.0,2022-06-30,1173.72802734375,1197.89208984375,1207.2374267578125,1184.2086181640625,1190.6695556640625,23112959,decrease
Reliance Industries Shares Fall 4% After Earnings Announcement - Outlook Business,https://news.google.com/rss/articles/CBMirwFBVV95cUxOWEkyTGIxMnpERHgzTUloN0FRaXJReXdibjZHLU9sZHhOMk15dW1UdC15VlV4Ym95d2pZbnJQY1UxYmVzRTJXQmtSb0F2VXdjdlpJVTZMVWs2UFo3SG0tSmpscnVXS2w3Q3ZEbWlKcEpLTThWQUFVT0lyRmVQMlRWdHZiSU5FalB5RzlhUmp2YTUyREF1aVVhZFIzZGtMNkY5bWtmV2FzZWZoLTlOdTd30gG8AUFVX3lxTE9KQUdnWk04aWkxLTlPNzg5N2NrUG5teng4cGg3cXlmdklNbE5hSUZVbUp1YjZwS2F5WUstWllRS0RIMlFWLXNxUDY1aHJBMk1KWExPSjQ0anpYN29mWUNFQkhBRXpTbGhKZlpMWGlMSm9nUWlOcmN0aVVOQkZPMVZrWEZBaHRubW1qelpva0hJNk02b0pDdnBnQk5qcXdXTElzZlJ0c1VJRGU5Y2VZVVFfUW9TSEU2TnRMaW5n?oc=5,2022-07-25,reliance industries shares fall 4 earnings announcement outlook business,0.0,2022-07-25,1094.4815673828125,1117.01416015625,1138.727783203125,1108.984130859375,1138.727783203125,23110452,increase
"Reliance partners with Gap, to launch the iconic American fashion brand in India - Business Today",https://news.google.com/rss/articles/CBMi4wFBVV95cUxPeHBmclVTSy13aXN4S05HSXNLeDBRb1F2clJ1VzRvaGxjb1B4NE5DOUpxRGxYbE9XTHhiQ05fTWM1YUs4bEZBWjVyQ2VCZ0cwbnpnQ0dMVDdIWV9NLWFIbldOaUdfVEhCczFaZ3c2NGpKZkx0TVY3V0dGWnJ4dDkzb3lRbUhjMTdXTW9OTmVPX28zZ1p2dHRvM0g2RUpEeWFDTk9EZVdmUzBvVjBmbXFhQ0FtcnY1N1VrY0FRZC1VYkliSmRlc2RiNjlOSU13aFJJcjJBM2ZfTW5Bb1VRcWYtdmVGNA?oc=5,2022-07-06,reliance partners gap launch iconic american fashion brand india business today,0.25,2022-07-06,1090.615478515625,1113.068359375,1126.95947265625,1102.0616455078125,1116.875732421875,23943726,decrease
Reliance Retail in talks to partner UK's Fortnum - The Economic Times,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOVlk1THVpY1VHNUVPb0NfaFN6SHdrREVURFFVdXY5NzF4VmlUNHJNTWRvQThqWDBZaXFhZ05zR1ZzZk01OS1rY1VmVTUxV1lEQVE4MGlMOFdlTkFTWGlzNGdoVWtMR3BUb0NaSEx1OTl4SnF6dG9ObURNbkJlQlJiNEJlMWxYQ3NSZGE3NWp6c2lCSGo4Vm5KMzJpTEVtMXhoWUR0WUJIMzdxY2FsWXd1Um5VbTNIMVRidjZjMEFDZlFoVjTSAcgBQVVfeXFMUDdtMTFtbjhESTlCenBMS3FFd1NMdVhDVGYyaXZjX3ZGV2NYQmc3dDcwLTlqQUQwUUR3VERGUmV2U2lkNXFOVGZWOEx1WXh5dFo1QjVuR2lEeEs5LUVocld4Q0J1dUhhNVJaZlVONXF0QUt3cUNVbWpHeU4wQThZX2FTMnJfTnFNR0J0Mlh4N29CMkN2a1V1TFhFR29nU2NnRG1wRDRaZ1c2UzhIaEhKOHhSSV92Ny1TOG1BNE5yTEhFUm9wWktKU2w?oc=5,2022-07-13,reliance retail talks partner uk fortnum economic times,0.2,2022-07-13,1075.1051025390625,1097.2388916015625,1123.2906494140625,1095.13916015625,1120.1986083984375,14224132,increase
Isha Ambani set to be named chairman of Reliance Industries' retail unit - Deccan Herald,https://news.google.com/rss/articles/CBMivwFBVV95cUxPRlg1UzBNOE4xai1XUVV4QmhnTmRZa25BZ0ZxYWtqb1N0RjFUeHFkYlRsSmtvTmhTbE41NG1sXzZ5Vm9yS05lLUpFV1Vxc3VSTzVUcFAxU2FnTEpaZDNFbkR2WjBiYjd2Z2dHbTVfU0JycUpZYnpkME4zdmxSMmowT0JVNzZxLTFOSjVtWXNpenp6d3NuR2lZekxQeVAxSHFCMEduNk0waFJtQ3JZdFJGaVVEQ3NwSmFBSEZHNWxuTQ?oc=5,2022-06-28,isha ambani set named chairman reliance industries retail unit deccan herald,0.0,2022-06-28,1143.0015869140625,1166.5330810546875,1169.41748046875,1145.48876953125,1145.48876953125,13572847,increase
Reliance share price: India's most valuable company gains big - India Today,https://news.google.com/rss/articles/CBMinwFBVV95cUxNcF9wTmhaU3ZSM190ZXBzM1pXRFpOUG1YbU9saTZMQzYxSWVPZmNGb1pVUW9ESThjTTJ6RGVCLWhpTnJiUF9KUWdzOUxmTmdCVmxGRWRtZ2hlNE9uNkRBS2Mzb1lHeDNvQWdjcVcyNHRzWW5MNU4xZzlWRHMxQnB6NXNyaW9ET0thS01rYzV6TnY5M1o2LWNoNDh4TTFMU1XSAaQBQVVfeXFMTzN4RS11SDhaYkEwTW1GTTNmenNBdWxSZjhOaDd6QWppU2hqUFB0ZEdHbU1FYzVMUjR3ektiMnhBekhoM1RycHVPdWw1TnZjZ3YxX2tlV3c1dGdnS0JmWFhlMXBLVTk0OFNBZ3R1M2NJd2NybDZoVnBZb1RwWmdMV1RaTXhHMV9CakFDblpGelNjZ0lTMmppYWRfZm9CdGxsTDAtUU0?oc=5,2022-06-30,reliance share price india valuable company gains big india today,0.0,2022-06-30,1173.72802734375,1197.89208984375,1207.2374267578125,1184.2086181640625,1190.6695556640625,23112959,decrease
"Mukesh Ambani steps down as Reliance Jio Director, Akash to take over reins - Deccan Herald",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQaEFiZEdLSDZWUG5DeFFKdXpLVDlXUG1SNzYzdnlJVVI5YVZfa05MVXloRlViaUkxTE4tVTc0aHRqd2ZsUUR3SUZRZTVKcWdRcXBGWHRoU0h2TGJyTHJWU0JCaVE1QVpvNXJVYUVjY2pBcVNVLUJhQmI3cUxjQW9aVlFFYXM5cU1GRWFaR0wzMWNDb2hBaDIyelVSeHlMTkNYeXY2V1l5YkNnaUF5dXFUUW1QdjB3V0Z0aDc2VV9OWVA0Y3M?oc=5,2022-06-28,mukesh ambani steps reliance jio director akash take reins deccan herald,0.0,2022-06-28,1143.0015869140625,1166.5330810546875,1169.41748046875,1145.48876953125,1145.48876953125,13572847,increase
"Beyond Reliance, India Inc witnesses widespread generational shift - Deccan Herald",https://news.google.com/rss/articles/CBMitwFBVV95cUxOb2FVMWlBNlBKZVgxY1pPQ0U2Y0trci13WmNKS2NCcFgybzRuS1VRT2pWelZTNnVRVFktUFI4Y29KcTl3eko2a3J3d1JTR0N6WWtSLTdvUEJ3VE1iblVTeVZIM3dFNDJRS1gzMEs5dVNmem5CVkFJZjRERTltN0kwZV9TclBIbjBBRFpwMmhCeU9KSVk2bjVhT2RaOS1CYWtfU20tbDNNUW5GUFNxb19ELTBJbHI2Q3M?oc=5,2022-06-30,beyond reliance india inc witnesses widespread generational shift deccan herald,0.0,2022-06-30,1173.72802734375,1197.89208984375,1207.2374267578125,1184.2086181640625,1190.6695556640625,23112959,decrease
Mukesh Ambani’s Daughter Isha Set To Become Chairperson Of Reliance Industries' Retail Unit: Report - ABP Live,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQdzdpd0ZsVEV6bUh4Nko2MDdtNzFwWElSanM1ODVhNU5WSGpMTm5KcWJQNkF4YnRoYldPQ0pBNEV6SVdZaVFVQmw5amV3NTg3TmxvdmJYY3l1Q0k4STJaSVBlemtHZUEwY3huUnk2dUN4eVVlUmJaWm5RMmd3cjU1bmpfenVoNnJKLW1qZmotZzBscVdCeTJpMGd6QlJlWVNwN2J2ZmxtSG1uaXpZVThHeFhyTElDSEJlcnhMUEFWZUhVX1A1OXMxbVJaRGpxdU1sSTdabENn0gHbAUFVX3lxTE1ES3AwSTdTQ01TYXI3Z3dCeWtnSUgyNF94bkY5OG1GYlFMazZRZ2RpMnR6b0U3aEIxb3hLOUVyS21XUXN6YmZrNFhUZG5tTXpQSTZJenkwcDk5MlhBLURIWExpTzVIVG5oY2NUMk1PUEJBZDBFZURnT0lVb0EwcjBiVmZoT3JxTU53NGhxcU1PR3FaZmw1S3ZUbEM3Sm9XYTRpZTZHSTRaR3VPQmlWNnFSQ1hRQ3BtUHBSVGplaEVIeHBMQ0R2YzNhY1ozbTJXVzJvZTFoVEtxSlQ1aw?oc=5,2022-06-29,mukesh ambani daughter isha set become chairperson reliance industries retail unit report abp live,0.13636363636363635,2022-06-29,1166.718994140625,1190.73876953125,1198.51513671875,1154.2110595703125,1157.0723876953125,19205146,increase
With recent management changes in Reliance: What is Anant Ambani going to get? - Trade Brains,https://news.google.com/rss/articles/CBMirgFBVV95cUxPdi1pbFROVkR0UU83NUtscXdvUjlzc0dRZERVTjU4NVN1Q2cweHY2ZUIyeGRNbzd0aWxJVkduVnhzNjhJVzZSTjhyTVlIbDlrMG5YWUZleHBibjBMQUNVUEpaTWRaQ1VSb1ZvTWtOb0duTEhGMzBoaXNKN3FWM0FhV0dBalhmMUNtVnFWNWxHQmhic29yZk5LMVlZQ2V2RklLYWhFb1p1NUdWT1NGa0E?oc=5,2022-06-30,recent management changes reliance anant ambani going get trade brains,0.0,2022-06-30,1173.72802734375,1197.89208984375,1207.2374267578125,1184.2086181640625,1190.6695556640625,23112959,decrease
Reliance Brands inks long-term deal with Valentino to bring Maison de Couture in India | Company Business News - Mint,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNMjg4aG1FTVhYWnBhbzhVaE5ZOXNBSTFhRzZkMHczYW5zbXlxNVMyN0wtODFqNkdDMV93RXFTTk5za2F1MElKUVhORUxoQkdSaVJGOEpxS0RZNWRIUThpektwR1FMS1lIeGZOdm9KY3d6eVhGSnc4WlhDNFAtdmR0WWJtZWV3ejVsNnhLTVhPZTI3OFRZTGtnQURXREJwX1o3Nm05bGlYa3hrTWcyWjdqODlsWHpFaDZXUGhLTmlXQ0VUdG1JNWc1aktBVnRKb2FhQnfSAeQBQVVfeXFMTTl4NEF0Wnc5TzhDQmd2Y212QjI4UHlLQjE1WF9kTjNVR28xZkJNblFLVHNNVDIwUmFyTXhzbXk3NHVFUndjN0ZGdUFXU1pMX0FQbnpvbXVvNWVnc29NQ3VTZ1lDckZKMk53WXltUkhlODN2d3pXTVlTMHlQUmdCZVJEVkpoczVHbmtoYk9oeG90ZUVPNVNJbnFzcmJwV3ctNzVWdDRGWTFkclhYVlhLQ19HbjdrV1Y0bkhTT2k4NWFTYjA0NjkyNDE2emxjY0l2ZHRrREhFVnNvQk5LR090ZWtocWxo?oc=5,2022-07-21,reliance brands inks long term deal valentino bring maison de couture india company business news mint,-0.05,2022-07-21,1124.2808837890625,1147.427001953125,1153.7496337890625,1138.6585693359375,1150.9805908203125,16523230,increase
Akash Ambani replaces father Mukesh Ambani as chairman of Reliance Jio - India TV News,https://news.google.com/rss/articles/CBMiygFBVV95cUxQcUNiU3dDdS1DSUdlMHREQUg0cVlQYmg3cTZCbHozc0pLcHFucWtSZ2h0Z2R5WHRlTXBHY1Ywa3Q0SVczS1QxZVdTVEZNZWV1WTdXZjVjb2pLZW41aHU5SWVEZkdGRkVIV1lXUXM4ZWktbHVMQzdrUXBZQzZiOVdBZW5Fd2p0bzZhV2lHTTFUd3VrcUxBS015SThORVMtdl9lMVFCWWNyTFhKa0Q0cE40S1dlT09WcE1LY0hVb081TThISTBxaFowd2hB0gHPAUFVX3lxTFBiZTdFYkdTWndwZExmS2IyWjRvbmxhUkhfN3cyMU1za0MyWGRSVUZrZEEwT1NjMWtpeFNmOUhYNlowSEJtZ0czbmRPa1hXemZjOVdYNHpBTjVidUhhbHB0OFpBbGFhNW9QYzVvR096RlNWeE9qNTQxQUpWOXoxNHNBR0hvUjRzQnlHTHdXbHF6MU9SbUJnRkU5Qzlfb1ZEQmJfSFFOWms2X3ZseDJrWG5YSWt5MDBWRUpIZTQ0Y1NnTExMZ1BMNnBZWHVoSDlHZw?oc=5,2022-06-28,akash ambani replaces father mukesh ambani chairman reliance jio india tv news,0.0,2022-06-28,1143.0015869140625,1166.5330810546875,1169.41748046875,1145.48876953125,1145.48876953125,13572847,increase
Akash Ambani Named Reliance Jio Chairman; Mukesh Ambani Resigns - News18,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOTnA3ZU5uNXF2bGlEOVRDeHJHZE1fTEt2YnZTbThoR3pZWHZFWjAyUEZuV1BhYTJhNWowOHN6V25RSzgtNzdFRnlPcDBidGtPcnVTQktNbWlsRXE2VzAycU9zcGxjQUxxN09KNFduZE5CWUh3Rkhqc3p5Mm5tendLVmVhd1NYMzBZS1ozVGlHRS1vTUlQMVFEZDJmY005UXp5cmVKMW1zdzhGSFdMUktDNUVxYlJaZV9OOFBnNmFGblFPXzEtVW9LZFU1cmN5blA1SHJaMdIB2gFBVV95cUxOTTZjYXRYOUVmTEJBZmNSeTVySjg1bzU0d0NURzF6QzlDcnljXy1FaDhpN3pwWHNRdHdNQmk2dnQ5dzhrNWRWelJKRnNHY05CQm85ZWg3d3hwWDkxMEpMZnVvTnFPQ2xKYVVibC1MLXFEeUxwd1hQSTdxTm5SYXFRdXBLeHVLUnJvNmlMV1JXZEpDa0Z3dzRUTVA2UXl4d2NUbjJ2OE5UbU4zYzZ5Y1QwaWVHYzhBcEpCZzM1ZFMzNEhKNDRCOWY3T3FRdmFwYVJ4MF8xVklmVnpJQQ?oc=5,2022-06-29,akash ambani named reliance jio chairman mukesh ambani resigns news18,0.0,2022-06-29,1166.718994140625,1190.73876953125,1198.51513671875,1154.2110595703125,1157.0723876953125,19205146,increase
"NextGen 2022: Session on 'HSE: Risks, Challenges, and Opportunities' on July 21 - Indian Chemical News",https://news.google.com/rss/articles/CBMiwAFBVV95cUxOTHlENHBCa1ZPck9ycTAzVUEyTDZFcUs1R2xfajZ5cldxeHoxSGdRWExhZHVmNVI5Umw5LXdTYWd5dF90Q21HdDV2ZnlCMmo4N3dZN08tSFFBTjZVYW9kUjdVQzFjdEtRaXF0V1hPMG5kbmdLMndGTFltVW9HbF9rb1pWOHItbTZ3dXRTZDdtMFd3LUJwZllXTnU0Y2JTc0tmNWFXdXhGV3h3VHlvVmhtRDgwUUs2cm5NWGVjczFPQ1HSAccBQVVfeXFMUEl6M3lDUXNrZ09PZm9oeEF3em1CYzA5WG1JNHRwRi02RDlrazAwTE9PNkxoelYyWjdVWnlaeHVJUTBldVd1RjRaa0JMckhqZTlUZmRsRlFDZnFrMDJ4X3lDT0MwaEc0TUVFaEwwU1JWQl8xS0ZZZGRRTGhzTUtCaGhlaUhpRmJtUlRTVXhBcVA1VndNU3RIRjRBZVZkVHNGQ2plcllOZHZIRWw5VUZ4V0VOVjlUb2M1MG9XZU1EbHZ4N1NlbkRMRQ?oc=5,2022-07-18,nextgen 2022 session hse risks challenges opportunities july 21 indian chemical news,0.0,2022-07-18,1095.3182373046875,1117.8680419921875,1119.1370849609375,1104.0460205078125,1117.2911376953125,15160908,increase
